,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Player Name,Round_One
994,2013,23.0,UCLA,1.905,136.9848957,5.03,67.31,,254.0,7.26,4.44,37.74702454,offense,offensive_lineman,OG,Jeff Baca,0
995,2013,22.0,Florida St.,1.8542,95.2543977,4.43,102.87,14.0,335.28,,,27.70587572,defense,defensive_back,CB,Xavier Rhodes,1
996,2013,22.0,Florida St.,1.8796,132.448972,5.06,76.2,23.0,261.62,7.61,4.88,37.49019672,defense,defensive_lineman,DT,Everett Dawkins,0
997,2013,20.0,Florida,1.905,134.7169339,4.92,76.2,,269.24,7.4,4.75,37.12207381,defense,defensive_lineman,DT,Sharrif Floyd,1
998,2013,23.0,UCLA,1.8542,94.80080533,4.82,,,,,,27.57394298,special_teams,kicking_specialist,P,Jeff Locke,0
999,2013,22.0,Rutgers,1.8034,86.63614267,4.56,82.55,14.0,294.64,6.69,4.06,26.63881962,defense,defensive_back,CB,Logan Ryan,0
1000,2013,22.0,Rutgers,1.8542,108.8621688,4.84,83.82,19.0,299.72,6.99,4.2,31.66385797,defense,line_backer,ILB,Steve Beauharnais,0
1001,2013,21.0,Marshall,1.905,95.2543977,4.37,,,,,,26.24793097,offense,backs_receivers,WR,Aaron Dobson,0
1002,2013,22.0,Illinois,1.9558,115.6660544,4.78,83.82,22.0,287.02,6.91,4.44,30.23827674,defense,defensive_lineman,DE,Michael Buchanan,0
1003,2013,23.0,Southern Miss,1.905,113.3980925,4.64,105.41,19.0,353.06,7.1,4.32,31.24753687,defense,line_backer,OLB,Jamie Collins,0
1004,2013,21.0,TCU,1.8034,93.44002822,4.38,86.36,22.0,332.74,6.68,4.1,28.73087352,offense,backs_receivers,WR,Josh Boyce,0
1005,2013,21.0,Ark-Pine Bluff,1.9558,138.7992652,4.71,87.63,31.0,284.48,7.62,4.72,36.28593209,offense,offensive_lineman,OT,Terron Armstead,0
1006,2013,22.0,Texas,1.8288,97.06876718,4.63,96.52,15.0,307.34,6.78,4.06,29.02331984,defense,defensive_back,FS,Kenny Vaccaro,1
1007,2013,20.0,Oklahoma,1.8288,87.99691978,4.38,85.09,16.0,314.96,,4.35,26.31086004,offense,backs_receivers,WR,Kenny Stills,0
1008,2013,23.0,Georgia,1.9304,156.94296,5.21,,30.0,,,,42.11601014,defense,defensive_lineman,DT,John Jenkins,0
1009,2013,22.0,Syracuse,1.9304,139.2528576,5.12,72.39,,261.62,7.45,4.63,37.36882981,offense,offensive_lineman,OT,Justin Pugh,1
1010,2013,23.0,Ohio,1.9304,145.1495584,5.25,71.12,36.0,241.3,7.99,5.09,38.95122325,offense,offensive_lineman,OG,Eric Herman,0
1011,2013,22.0,Syracuse,1.8796,102.965468,5.06,72.39,,266.7,7.34,4.53,29.14477622,offense,backs_receivers,QB,Ryan Nassib,0
1012,2013,20.0,Texas A&M,1.9304,113.3980925,4.95,90.17,12.0,309.88,,,30.43064316,defense,defensive_lineman,DE,Damontre Moore,0
1013,2013,20.0,Ohio St.,1.905,145.1495584,5.31,66.04,,264.16,7.59,4.61,39.9968472,defense,defensive_lineman,DT,Johnathan Hankins,0
1014,2013,22.0,West Virginia,1.8796,98.88313666,4.58,85.09,,314.96,,,27.98925646,offense,backs_receivers,QB,Geno Smith,0
1015,2013,22.0,Missouri,1.8796,133.3561568,5.02,81.28,30.0,294.64,,,37.74697889,defense,defensive_lineman,DT,Sheldon Richardson,1
1016,2013,22.0,Wake Forest,1.8542,111.583723,4.88,88.9,36.0,302.26,7.27,4.42,32.45545442,offense,backs_receivers,FB,Tommy Bohanon,0
1017,2013,21.0,Alabama,1.8288,91.17206637,4.37,91.44,,309.88,6.95,4.32,27.26022097,defense,defensive_back,CB,Dee Milliner,1
1018,2013,21.0,Virginia,1.9558,139.70645,5.41,59.69,17.0,254.0,7.92,4.84,36.52309505,offense,offensive_lineman,OT,Oday Aboushi,0
1019,2013,21.0,Kent St.,1.9304,145.1495584,5.22,,9.0,,,,38.95122325,offense,offensive_lineman,OG,Brian Winters,0
1020,2013,23.0,Arkansas,1.8796,97.52235955,4.95,72.39,,284.48,7.22,4.39,27.6040832,offense,backs_receivers,QB,Tyler Wilson,0
1021,2013,22.0,Missouri Western St.,1.9304,118.8412009,4.84,77.47,20.0,281.94,7.07,4.33,31.89131404,defense,defensive_lineman,DE,David Bass,0
1022,2013,22.0,Connecticut,1.8542,111.1301307,4.65,96.52,29.0,322.58,7.49,4.31,32.32352168,defense,line_backer,OLB,Sio Moore,0
1023,2013,23.0,Oklahoma,1.905,139.70645,4.98,,,,,,38.49696543,defense,defensive_lineman,DT,Stacy McGee,0
1024,2013,24.0,Florida St.,1.9558,140.6136347,5.29,62.23,,261.62,8.31,5.01,36.760258,offense,offensive_lineman,OT,Menelik Watson,0
1025,2013,22.0,Tennessee,1.905,109.7693535,4.81,78.74,17.0,284.48,7.17,4.43,30.24761569,offense,backs_receivers,TE,Mychal Rivera,0
1026,2013,22.0,Houston,1.8034,86.63614267,4.4,,,,,,26.63881962,defense,defensive_back,CB,D.J. Hayden,1
1027,2013,22.0,Colorado,1.9812,122.0163475,4.71,80.01,22.0,287.02,,,31.08575229,offense,backs_receivers,TE,Nick Kasa,0
1028,2013,22.0,Stanford,1.9558,112.9445001,4.76,77.47,24.0,281.94,7.08,4.47,29.52678788,offense,backs_receivers,TE,Zach Ertz,0
1029,2013,20.0,Utah,1.9812,122.0163475,4.83,86.36,24.0,297.18,7.17,4.46,31.08575229,defense,defensive_lineman,DE,Joe Kruger,0
1030,2013,22.0,Oklahoma,1.9812,137.4384881,4.72,86.36,28.0,299.72,7.31,4.52,35.01480648,offense,offensive_lineman,OT,Lane Johnson,1
1031,2013,23.0,North Carolina St.,1.8034,94.80080533,4.44,99.06,,340.36,,4.07,29.1492843,defense,defensive_back,SS,Earl Wolff,0
1032,2013,22.0,USC,1.8796,102.965468,4.91,,,,,,29.14477622,offense,backs_receivers,QB,Matt Barkley,0
1033,2013,23.0,LSU,1.8796,140.1600423,5.08,63.5,30.0,264.16,7.53,4.67,39.67284516,defense,defensive_lineman,DT,Bennie Logan,0
1034,2013,21.0,Oregon St.,1.8288,86.63614267,4.54,77.47,8.0,299.72,6.87,4.18,25.90399107,defense,defensive_back,CB,Jordan Poyer,0
1035,2013,23.0,Illinois,1.8288,88.45051215,4.44,90.17,13.0,294.64,,,26.44648303,defense,defensive_back,CB,Terry Hawthorne,0
1036,2013,21.0,Michigan St.,1.8542,104.3262451,4.6,80.01,24.0,299.72,6.75,4.24,30.34453055,offense,backs_receivers,RB,Le'Veon Bell,0
1037,2013,23.0,Oklahoma,1.9304,102.0582833,5.11,78.74,,292.1,7.12,4.3,27.38757885,offense,backs_receivers,QB,Landry Jones,0
1038,2013,23.0,Georgia,1.8796,111.1301307,4.74,,,,,,31.45581574,defense,line_backer,OLB,Jarvis Jones,1
1039,2013,22.0,Syracuse,1.7526,96.61517481,4.42,102.87,28.0,337.82,,4.26,31.45427861,defense,defensive_back,SS,Shamarko Thomas,0
1040,2013,23.0,Samford,1.9304,140.1600423,4.94,83.82,28.0,281.94,7.55,4.65,37.61227495,defense,defensive_lineman,DT,Nicholas Williams,0
1041,2013,22.0,Oregon St.,1.8034,85.72895793,4.45,93.98,20.0,304.8,6.8,4.02,26.3598791,offense,backs_receivers,WR,Markus Wheaton,0
1042,2013,23.0,Florida St.,1.9304,125.1914941,4.9,,28.0,,,,33.59543005,defense,defensive_lineman,DE,Tank Carradine,0
1043,2013,21.0,South Carolina,1.8034,100.2439138,4.65,,,,,,30.82292742,offense,backs_receivers,RB,Marcus Lattimore,0
1044,2013,21.0,LSU,1.8542,96.61517481,4.53,102.87,17.0,340.36,6.99,4.22,28.10167395,defense,defensive_back,FS,Eric Reid,1
1045,2013,22.0,Louisiana Tech,1.8288,92.53284348,4.53,83.82,8.0,299.72,6.91,4.01,27.66708994,offense,backs_receivers,WR,Quinton Patton,0
1046,2013,23.0,Florida St.,1.8542,107.0477993,4.71,,17.0,299.72,,,31.136127,defense,line_backer,OLB,Nick Moody,0
1047,2013,21.0,Auburn,1.905,115.6660544,4.6,83.82,27.0,302.26,7.14,4.4,31.87248761,defense,defensive_lineman,DE,Corey Lemonier,0
1048,2013,22.0,Rice,1.9304,121.1091628,4.69,85.09,31.0,302.26,7.08,4.53,32.4999269,offense,backs_receivers,TE,Vance McDonald,0
1049,2013,22.0,Alabama,1.9558,144.2423737,5.29,,,,,,37.70890982,defense,defensive_lineman,DT,Quinton Dial,0
1050,2013,22.0,Alabama,1.905,146.5103355,4.94,,30.0,,,,40.37181764,defense,defensive_lineman,DT,Jesse Williams,0
1051,2013,22.0,New Hampshire,1.905,136.9848957,5.08,82.55,28.0,292.1,7.2,4.39,37.74702454,defense,defensive_lineman,DT,Jared Smith,0
1052,2013,23.0,Kansas St.,1.8542,103.8726527,4.55,90.17,20.0,294.64,6.89,4.39,30.21259781,offense,backs_receivers,WR,Chris Harper,0
1053,2013,24.0,Harding,1.8796,112.9445001,4.64,93.98,28.0,309.88,6.98,4.4,31.96938008,defense,line_backer,OLB,Ty Powell,0
1054,2013,22.0,Penn St.,1.8542,137.4384881,5.23,57.15,28.0,261.62,7.49,4.51,39.97562069,defense,defensive_lineman,DT,Jordan Hill,0
1055,2013,21.0,LSU,1.778,103.4190604,4.62,,,,,,32.71425799,offense,backs_receivers,RB,Spencer Ware,0
1056,2013,22.0,Texas A&M,1.778,99.7903214,4.54,109.22,27.0,317.5,6.69,4.02,31.56638929,offense,backs_receivers,RB,Christine Michael,0
1057,2013,22.0,LSU,1.8796,91.62565874,4.51,86.36,9.0,325.12,,,25.9349991,defense,defensive_back,CB,Tharold Simon,0
1058,2013,21.0,Illinois,1.8542,139.2528576,5.15,76.2,37.0,271.78,7.82,4.72,40.50335165,defense,defensive_lineman,DT,Akeem Spence,0
1059,2013,23.0,North Carolina St.,2.0066,102.0582833,4.94,67.31,,259.08,7.49,4.52,25.34700455,offense,backs_receivers,QB,Mike Glennon,0
1060,2013,23.0,Mississippi St.,1.8796,83.91458845,4.61,86.36,10.0,317.5,6.97,4.27,23.75235066,defense,defensive_back,CB,Johnthan Banks,0
1061,2013,21.0,Miami (FL),1.778,101.1510985,4.53,88.9,28.0,292.1,,4.62,31.99684005,offense,backs_receivers,RB,Mike James,0
1062,2013,21.0,Michigan St.,1.9812,127.459456,4.96,72.39,23.0,279.4,7.2,4.59,32.4724773,defense,defensive_lineman,DE,William Gholston,0
1063,2013,22.0,Missouri,1.8542,106.1406146,4.47,86.36,27.0,332.74,6.71,4.18,30.87226152,defense,line_backer,OLB,Zaviar Gooden,0
1064,2013,23.0,Connecticut,1.8542,88.45051215,4.53,91.44,14.0,325.12,6.97,4.12,25.7268846,defense,defensive_back,CB,Blidi Wreh-Wilson,0
1065,2013,22.0,Nebraska,1.8288,100.2439138,4.69,77.47,21.0,281.94,7.06,,29.97268077,defense,defensive_back,FS,Daimion Stafford,0
1066,2013,21.0,Tennessee,1.9304,88.90410452,4.44,100.33,,345.44,,4.33,23.85762424,offense,backs_receivers,WR,Justin Hunter,0
1067,2013,22.0,LSU,1.9304,125.6450865,4.8,83.82,,302.26,7.03,4.51,33.71715263,defense,defensive_lineman,DE,Lavar Edwards,0
1068,2013,21.0,Alabama,1.8796,143.7887813,5.49,,,279.4,,,40.69997384,offense,offensive_lineman,OG,Chance Warmack,1
1069,2013,21.0,California,1.905,142.4280042,4.99,67.31,31.0,274.32,7.31,4.74,39.24690631,offense,offensive_lineman,C,Brian Schwenke,0
1070,2013,21.0,North Carolina St.,1.8542,92.98643585,4.44,90.17,15.0,322.58,,,27.04621202,defense,defensive_back,CB,David Amerson,0
1071,2013,23.0,Florida St.,1.8796,113.8516849,5.07,,18.0,,,,32.22616225,defense,defensive_lineman,DE,Brandon Jenkins,0
1072,2013,22.0,Florida St.,1.7018,87.08973504,4.42,,21.0,,,,30.07114264,offense,backs_receivers,RB,Chris Thompson,0
1073,2013,21.0,Rutgers,1.7018,92.07925111,4.68,73.66,20.0,279.4,,,31.79396852,offense,backs_receivers,RB,Jawan Jamison,0
1074,2013,24.0,Fresno St.,1.8288,94.34721296,4.65,88.9,14.0,309.88,,,28.2095819,defense,defensive_back,FS,Phillip Thomas,0
1075,2013,22.0,Florida,1.8796,107.0477993,4.72,,16.0,,,,30.30029598,offense,backs_receivers,TE,Jordan Reed,0
1076,2013,22.0,Georgia,1.8288,95.70799007,4.56,,17.0,,,,28.61645087,defense,defensive_back,FS,Bacarri Rambo,0
1077,2014,21.0,Notre Dame,1.9812,122.4699399,4.84,81.28,27.0,289.56,7.57,4.55,31.20131271,offense,backs_receivers,TE,Troy Niklas,0
1078,2014,24.0,Alabama,1.905,130.1810102,4.98,,,,,,35.87217233,defense,defensive_lineman,DE,Ed Stinson,0
1079,2014,21.0,Washington St.,1.8542,95.70799007,4.49,92.71,19.0,317.5,6.96,4.26,27.83780846,defense,defensive_back,SS,Deone Bucannon,1
1080,2014,22.0,Virginia Tech,1.9812,112.4909078,4.61,90.17,,299.72,7.05,4.18,28.65898352,offense,backs_receivers,QB,Logan Thomas,0
1081,2014,23.0,Pittsburg St.,1.778,81.19303423,4.34,92.71,,302.26,6.91,4.12,25.6835622,offense,backs_receivers,WR,John Brown,0
1082,2014,22.0,North Carolina,1.9812,123.3771246,4.72,90.17,22.0,327.66,7.2,4.33,31.43243354,defense,defensive_lineman,DE,Kareem Martin,0
1083,2014,22.0,Purdue,1.7526,84.82177319,4.61,90.17,13.0,297.18,,4.15,27.6147892,defense,defensive_back,CB,Ricardo Allen,0
1084,2014,23.0,Minnesota,1.9812,140.6136347,4.92,90.17,32.0,289.56,7.87,4.5,35.8237294,defense,defensive_lineman,DT,Ra'Shede Hageman,0
1085,2014,22.0,Notre Dame,1.8542,114.7588696,4.71,97.79,26.0,309.88,7.29,4.31,33.37898361,defense,line_backer,OLB,Prince Shembo,0
1086,2014,22.0,Texas A&M,1.9558,139.70645,5.07,77.47,24.0,266.7,7.34,4.47,36.52309505,offense,offensive_lineman,OT,Jake Matthews,1
1087,2014,21.0,Florida St.,1.7272,93.44002822,4.58,80.01,,299.72,7.11,4.26,31.32187141,offense,backs_receivers,RB,Devonta Freeman,0
1088,2014,23.0,South Dakota,1.9304,113.3980925,4.95,81.28,24.0,294.64,6.64,4.15,30.43064316,defense,line_backer,OLB,Tyler Starr,0
1089,2014,22.0,Connecticut,1.8796,111.583723,,92.71,18.0,274.32,,,31.58420683,defense,line_backer,ILB,Yawin Smallwood,0
1090,2014,23.0,Wisconsin,1.8288,95.70799007,4.38,,,,,,28.61645087,defense,defensive_back,SS,Dezmen Southward,0
1091,2014,21.0,Florida St.,1.8796,135.6241186,5.06,74.93,27.0,259.08,,4.83,38.38893432,defense,defensive_lineman,DT,Timmy Jernigan,0
1092,2014,22.0,Coastal Carolina,1.8288,103.8726527,4.58,83.82,18.0,299.72,6.88,4.22,31.05766469,offense,backs_receivers,RB,Lorenzo Taliaferro,0
1093,2014,21.0,Alabama,1.8796,106.1406146,4.65,88.9,,299.72,7.3,4.4,30.04351381,defense,line_backer,ILB,C.J. Mosley,1
1094,2014,22.0,Virginia,2.0066,133.8097492,4.98,,,,,,33.2327393,defense,defensive_lineman,DE,Brent Urban,0
1095,2014,23.0,Wake Forest,1.7526,87.08973504,4.46,99.06,20.0,309.88,6.77,4.01,28.35315255,offense,backs_receivers,WR,Michael Campanaro,0
1096,2014,22.0,Colorado St.,1.9812,117.9340162,4.89,85.09,,304.8,7.42,4.44,30.04570853,offense,backs_receivers,TE,Crockett Gillmore,0
1097,2014,23.0,Ball St.,1.905,98.88313666,5.0,71.12,,254.0,7.07,4.25,27.24785215,offense,backs_receivers,QB,Keith Wenning,0
1098,2014,22.0,Florida St.,1.8034,89.81128926,4.42,96.52,10.0,302.26,7.35,,27.61511144,defense,defensive_back,FS,Terrence Brooks,0
1099,2014,22.0,Penn St.,1.905,141.9744118,5.31,73.66,30.0,259.08,7.55,4.47,39.12191617,offense,offensive_lineman,OG,John Urschel,0
1100,2014,21.0,Louisville,1.8542,113.8516849,4.86,83.82,23.0,294.64,6.98,4.26,33.11511813,defense,line_backer,ILB,Preston Brown,0
1101,2014,20.0,Alabama,2.0066,146.0567431,5.59,69.85,21.0,243.84,7.71,4.84,36.27437985,offense,offensive_lineman,OT,Cyrus Kouandjio,0
1102,2014,22.0,Miami (FL),2.0066,150.1390745,5.04,60.96,,241.3,8.15,4.77,37.28826003,offense,offensive_lineman,OT,Seantrel Henderson,0
1103,2014,20.0,Clemson,1.8542,95.70799007,4.43,86.36,16.0,320.04,6.95,4.34,27.83780846,offense,backs_receivers,WR,Sammy Watkins,1
1104,2014,23.0,Baylor,1.9558,149.2318897,5.36,64.77,25.0,231.14,7.7,4.83,39.01330607,offense,offensive_lineman,OG,Cyril Richardson,0
1105,2014,22.0,Duke,1.8288,86.63614267,4.56,92.71,10.0,309.88,7.28,4.32,25.90399107,defense,defensive_back,CB,Ross Cockrell,0
1106,2014,22.0,San Jose St.,1.8034,88.45051215,4.59,102.87,10.0,309.88,6.94,4.38,27.19670066,defense,defensive_back,CB,Bene' Benwikere,0
1107,2014,23.0,Florida St.,1.9558,108.8621688,4.61,82.55,13.0,302.26,7.33,4.39,28.45955458,offense,backs_receivers,WR,Kelvin Benjamin,1
1108,2014,21.0,North Carolina,1.8288,92.53284348,4.58,88.9,18.0,294.64,7.04,4.31,27.66708994,defense,defensive_back,SS,Tre Boston,0
1109,2014,20.0,LSU,1.905,140.6136347,4.93,69.85,25.0,,,,38.74694572,offense,offensive_lineman,OG,Trai Turner,0
1110,2014,22.0,Stanford,1.8034,99.7903214,4.49,92.71,,294.64,6.78,4.18,30.68345716,offense,backs_receivers,RB,Tyler Gaffney,0
1111,2014,22.0,Missouri,1.9304,123.830717,4.92,78.74,22.0,289.56,6.83,4.45,33.23026233,defense,defensive_lineman,DE,Kony Ealy,0
1112,2014,22.0,LSU,1.905,142.8815966,4.98,,24.0,,,,39.37189646,defense,defensive_lineman,DT,Ego Ferguson,0
1113,2014,23.0,San Jose St.,1.8796,96.16158244,4.99,71.12,,261.62,7.55,4.5,27.21890995,offense,backs_receivers,QB,David Fales,0
1114,2014,22.0,Virginia Tech,1.8288,86.1825503,4.49,97.79,12.0,325.12,6.9,4.19,25.76836808,defense,defensive_back,CB,Kyle Fuller,1
1115,2014,21.0,Minnesota,1.8288,90.26488163,4.47,86.36,25.0,297.18,6.9,4.07,26.98897499,defense,defensive_back,SS,Brock Vereen,0
1116,2014,21.0,Arizona,1.7526,93.89362059,4.69,82.55,19.0,292.1,7.08,4.38,30.56824259,offense,backs_receivers,RB,Ka'Deem Carey,0
1117,2014,22.0,Boise St.,1.9304,137.4384881,5.25,73.66,21.0,274.32,7.57,4.4,36.88193951,offense,offensive_lineman,OG,Charles Leno,0
1118,2014,22.0,Arizona St.,1.8288,137.4384881,5.36,72.39,24.0,251.46,7.93,4.82,41.09376594,defense,defensive_lineman,DT,Will Sutton,0
1119,2014,23.0,Miami (FL),1.9304,99.7903214,4.64,77.47,23.0,304.8,,,26.77896598,special_teams,kicking_specialist,P,Pat O'Donnell,0
1120,2014,21.0,North Carolina,1.905,140.6136347,5.18,73.66,42.0,276.86,8.26,4.66,38.74694572,offense,offensive_lineman,OG,Russell Bodine,0
1121,2014,22.0,West Virginia,1.9812,122.9235323,4.77,81.28,22.0,284.48,7.26,4.57,31.31687312,defense,defensive_lineman,DE,Will Clarke,0
1122,2014,21.0,LSU,1.8542,105.6870222,4.56,73.66,20.0,287.02,,,30.74032878,offense,backs_receivers,RB,Jeremy Hill,0
1123,2014,22.0,Georgia Southern,1.8034,84.36818082,4.63,91.44,15.0,307.34,6.98,4.27,25.94146832,defense,defensive_back,CB,Lavelle Westbrooks,0
1124,2014,22.0,Michigan St.,1.8034,90.26488163,4.52,,15.0,,,,27.7545817,defense,defensive_back,CB,Darqueze Dennard,1
1125,2014,23.0,Alabama,1.905,99.7903214,4.94,71.12,,251.46,7.18,4.34,27.49783245,offense,backs_receivers,QB,A.J. McCarron,0
1126,2014,21.0,Texas A&M,1.8288,93.89362059,4.68,80.01,,287.02,6.75,4.03,28.07395891,offense,backs_receivers,QB,Johnny Manziel,1
1127,2014,23.0,Lindenwood,1.8542,89.81128926,4.59,88.9,11.0,337.82,6.86,4.3,26.12268282,defense,defensive_back,CB,Pierre Desir,0
1128,2014,22.0,Oklahoma St.,1.8288,91.62565874,4.37,90.17,20.0,320.04,6.92,,27.39584396,defense,defensive_back,CB,Justin Gilbert,1
1129,2014,23.0,Towson,1.7526,102.0582833,4.56,85.09,16.0,304.8,,,33.22635065,offense,backs_receivers,RB,Terrance West,0
1130,2014,21.0,Iowa,1.8796,105.6870222,4.72,81.28,16.0,309.88,,,29.91512273,defense,line_backer,OLB,Christian Kirksey,0
1131,2014,22.0,Nevada,1.9304,136.9848957,4.92,81.28,22.0,289.56,7.37,4.44,36.76021694,offense,offensive_lineman,OG,Joel Bitonio,0
1132,2014,23.0,Notre Dame,1.9304,139.70645,5.22,71.12,29.0,269.24,7.65,4.59,37.49055238,offense,offensive_lineman,OG,Zack Martin,1
1133,2014,22.0,Baylor,1.8288,96.16158244,4.64,81.28,14.0,281.94,7.55,4.5,28.75207386,defense,defensive_back,SS,Ahmad Dixon,0
1134,2014,22.0,Pittsburgh,1.905,89.81128926,4.55,93.98,,314.96,6.89,4.01,24.7480492,offense,backs_receivers,WR,Devin Street,0
1135,2014,21.0,Iowa,1.8288,108.8621688,4.74,80.01,23.0,294.64,7.15,4.45,32.54951758,defense,line_backer,OLB,Anthony Hitchens,0
1136,2014,21.0,Boise St.,1.905,113.8516849,4.8,87.63,20.0,287.02,7.46,4.31,31.37252702,defense,defensive_lineman,DE,Demarcus Lawrence,0
1137,2014,21.0,Oregon,1.8034,87.08973504,4.63,86.36,,297.18,6.57,4.0,26.77828988,defense,defensive_back,CB,Terrance Mitchell,0
1138,2014,23.0,LSU,1.8542,107.5013917,4.64,88.9,22.0,312.42,7.24,4.35,31.26805974,defense,line_backer,ILB,Lamin Barrow,0
1139,2014,23.0,Michigan,1.9812,136.5313034,5.01,60.96,,236.22,7.62,4.57,34.78368565,offense,offensive_lineman,OT,Michael Schofield,0
1140,2014,21.0,Indiana,1.8796,97.52235955,4.52,,23.0,,,,27.6040832,offense,backs_receivers,WR,Cody Latimer,0
1141,2014,21.0,Ohio St.,1.8034,87.99691978,4.39,97.79,17.0,314.96,,4.04,27.0572304,defense,defensive_back,CB,Bradley Roby,1
1142,2014,24.0,Boise St.,1.905,138.7992652,5.34,66.04,23.0,261.62,7.6,4.46,38.24698513,offense,offensive_lineman,C,Matt Paradis,0
1143,2014,23.0,Arkansas,1.9558,141.5208194,5.28,66.04,20.0,241.3,7.73,4.65,36.99742096,offense,offensive_lineman,C,Travis Swanson,0
1144,2014,22.0,Princeton,1.8796,136.9848957,4.91,67.31,20.0,269.24,7.59,4.58,38.77410757,defense,defensive_lineman,DT,Caraun Reid,0
1145,2014,22.0,BYU,1.905,110.2229459,4.71,82.55,21.0,284.48,7.22,4.2,30.37260584,defense,line_backer,OLB,Kyle Van Noy,0
1146,2014,24.0,Bloomsburg,1.9812,114.3052772,4.58,92.71,17.0,312.42,7.29,4.44,29.12122519,offense,backs_receivers,TE,Larry Webster,0
1147,2014,20.0,North Carolina,1.9304,113.3980925,4.6,81.28,24.0,304.8,,,30.43064316,offense,backs_receivers,TE,Eric Ebron,1
1148,2014,22.0,Utah St.,1.7526,86.1825503,4.48,83.82,16.0,304.8,7.12,4.4,28.05780721,defense,defensive_back,CB,Nevin Lawson,0
1149,2014,24.0,Southern Miss,1.905,137.8920805,5.03,73.66,28.0,284.48,7.83,4.76,37.99700484,defense,defensive_lineman,DT,Khyri Thornton,0
1150,2014,22.0,California,1.9304,116.5732391,4.87,80.01,16.0,294.64,7.23,4.47,31.28270117,offense,backs_receivers,TE,Richard Rodgers,0
1151,2014,22.0,Ohio St.,1.905,134.2633415,5.24,68.58,36.0,,,,36.99708366,offense,offensive_lineman,C,Corey Linsley,0
1152,2014,22.0,Saginaw Valley St.,1.905,99.33672903,4.42,95.25,20.0,312.42,6.64,3.98,27.3728423,offense,backs_receivers,WR,Jeff Janis,0
1153,2014,24.0,Baylor,1.8034,87.99691978,4.52,93.98,11.0,312.42,6.8,4.34,27.0572304,defense,defensive_back,CB,Demetri Goodson,0
1154,2014,21.0,Alabama,1.8542,94.34721296,4.58,83.82,11.0,302.26,7.16,4.16,27.44201024,defense,defensive_back,FS,Ha Ha Clinton-Dix,1
1155,2014,21.0,Arizona St.,1.8542,113.3980925,4.76,95.25,23.0,309.88,7.25,4.3,32.98318538,defense,line_backer,OLB,Carl Bradford,0
1156,2014,21.0,Fresno St.,1.8542,96.16158244,4.56,100.33,14.0,312.42,6.82,4.3,27.96974121,offense,backs_receivers,WR,Davante Adams,0
1157,2014,23.0,Wisconsin,1.8542,88.45051215,4.5,77.47,4.0,297.18,6.8,4.08,25.7268846,offense,backs_receivers,WR,Jared Abbrederis,0
1158,2014,22.0,Notre Dame,1.8796,150.1390745,5.32,64.77,,246.38,8.29,4.94,42.49744903,defense,defensive_lineman,DT,Louis Nix III,0
1159,2014,21.0,Vanderbilt,1.778,85.27536556,4.5,90.17,15.0,302.26,7.14,4.27,26.97491448,defense,defensive_back,CB,Andre Hal,0
1160,2014,22.0,Iowa,1.9558,120.2019781,4.76,80.01,25.0,294.64,7.1,4.26,31.42409152,offense,backs_receivers,TE,C.J. Fiedorowicz,0
1161,2014,22.0,LSU,1.8796,101.1510985,4.63,81.28,13.0,307.34,7.15,4.5,28.63121188,offense,backs_receivers,RB,Alfred Blue,0
1162,2014,23.0,UCLA,1.9304,139.2528576,5.04,63.5,25.0,259.08,7.6,4.44,37.36882981,offense,offensive_lineman,OG,Xavier Su'a-Filo,0
1163,2014,20.0,Alabama,1.905,140.6136347,4.92,,,,,,38.74694572,defense,defensive_lineman,DE,Jeoffrey Pagan,0
1164,2014,21.0,South Carolina,1.9558,120.6555704,4.53,95.25,21.0,314.96,7.27,4.43,31.542673,defense,defensive_lineman,DE,Jadeveon Clowney,1
1165,2014,23.0,Pittsburgh,1.9304,103.4190604,4.97,68.58,,266.7,7.33,4.36,27.75274657,offense,backs_receivers,QB,Tom Savage,0
1166,2014,21.0,Western Kentucky,1.8542,115.212462,4.9,,,,,,33.51091635,defense,line_backer,ILB,Andrew Jackson,0
1167,2014,23.0,Ball St.,1.905,112.0373154,4.73,86.36,21.0,297.18,7.31,4.63,30.87256643,defense,line_backer,OLB,Jonathan Newsome,0
1168,2014,20.0,Mississippi,1.8796,100.2439138,4.4,100.33,13.0,335.28,7.02,4.3,28.37442971,offense,backs_receivers,WR,Donte Moncrief,0
